    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    3.942e-03     1.000e+00     3.942e-03     0.000e+00 
    7.883e-03     1.000e+00     7.883e-03     0.000e+00 
    1.182e-02     1.000e+00     1.182e-02     0.000e+00 
    1.577e-02     1.000e+00     1.577e-02     0.000e+00 
    1.971e-02     1.000e+00     1.971e-02     0.000e+00 
    2.365e-02     1.000e+00     2.365e-02     0.000e+00 
    2.759e-02     1.000e+00     2.759e-02     0.000e+00 
    3.153e-02     1.000e+00     3.153e-02     0.000e+00 
    3.547e-02     1.000e+00     3.547e-02     0.000e+00 
    3.942e-02     1.000e+00     3.942e-02     0.000e+00 
    4.336e-02     1.000e+00     4.336e-02     0.000e+00 
    4.730e-02     1.000e+00     4.730e-02     0.000e+00 
    5.124e-02     1.000e+00     5.124e-02     0.000e+00 
    5.518e-02     1.000e+00     5.518e-02     0.000e+00 
    5.912e-02     1.000e+00     5.912e-02     0.000e+00 
    6.307e-02     1.000e+00     6.307e-02     0.000e+00 
    6.701e-02     1.000e+00     6.701e-02     0.000e+00 
    7.095e-02     1.000e+00     7.095e-02     0.000e+00 
    7.489e-02     1.000e+00     7.489e-02     0.000e+00 
    7.883e-02     1.000e+00     7.883e-02     0.000e+00 
    8.277e-02     1.000e+00     8.277e-02     0.000e+00 
    8.672e-02     1.000e+00     8.672e-02     0.000e+00 
    9.066e-02     1.000e+00     9.066e-02     0.000e+00 
    9.460e-02     1.000e+00     9.460e-02     0.000e+00 
    9.854e-02     1.000e+00     9.854e-02     0.000e+00 
    1.025e-01     1.000e+00     1.025e-01     0.000e+00 
    1.064e-01     1.000e+00     1.064e-01     0.000e+00 
    1.104e-01     1.000e+00     1.104e-01     0.000e+00 
    1.143e-01     1.000e+00     1.143e-01     0.000e+00 
    1.182e-01     1.000e+00     1.182e-01     0.000e+00 
    1.222e-01     1.000e+00     1.222e-01     0.000e+00 
    1.261e-01     1.000e+00     1.261e-01     0.000e+00 
    1.301e-01     1.000e+00     1.301e-01     0.000e+00 
    1.340e-01     1.000e+00     1.340e-01     0.000e+00 
    1.380e-01     1.000e+00     1.380e-01     0.000e+00 
    1.419e-01     1.000e+00     1.419e-01     0.000e+00 
    1.458e-01     1.000e+00     1.458e-01     0.000e+00 
    1.498e-01     1.000e+00     1.498e-01     0.000e+00 
    1.537e-01     1.000e+00     1.537e-01     0.000e+00 
    1.577e-01     1.000e+00     1.577e-01     0.000e+00 
    1.616e-01     1.000e+00     1.616e-01     0.000e+00 
    1.655e-01     1.000e+00     1.655e-01     0.000e+00 
    1.695e-01     1.000e+00     1.695e-01     0.000e+00 
