    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    6.557e-04     1.000e+00     6.557e-04     0.000e+00 
    1.129e-03     1.000e+00     1.129e-03     0.000e+00 
    1.481e-03     1.000e+00     1.481e-03     0.000e+00 
    1.828e-03     1.000e+00     1.828e-03     0.000e+00 
    2.224e-03     1.000e+00     2.224e-03     0.000e+00 
    2.701e-03     1.000e+00     2.701e-03     0.000e+00 
    3.280e-03     1.000e+00     3.280e-03     0.000e+00 
    3.980e-03     1.000e+00     3.980e-03     0.000e+00 
    4.562e-03     1.000e+00     4.562e-03     0.000e+00 
    5.065e-03     1.000e+00     5.065e-03     0.000e+00 
    5.564e-03     1.000e+00     5.564e-03     0.000e+00 
    6.083e-03     1.000e+00     6.083e-03     0.000e+00 
    6.646e-03     1.000e+00     6.646e-03     0.000e+00 
    7.263e-03     1.000e+00     7.263e-03     0.000e+00 
    7.742e-03     1.000e+00     7.742e-03     0.000e+00 
    8.184e-03     1.000e+00     8.184e-03     0.000e+00 
    8.633e-03     1.000e+00     8.633e-03     0.000e+00 
    9.108e-03     1.000e+00     9.108e-03     0.000e+00 
    9.617e-03     1.000e+00     9.617e-03     0.000e+00 
    1.016e-02     1.000e+00     1.016e-02     0.000e+00 
    1.072e-02     1.000e+00     1.072e-02     0.000e+00 
    1.119e-02     1.000e+00     1.119e-02     0.000e+00 
    1.164e-02     1.000e+00     1.164e-02     0.000e+00 
    1.211e-02     1.000e+00     1.211e-02     0.000e+00 
    1.260e-02     1.000e+00     1.260e-02     0.000e+00 
    1.312e-02     1.000e+00     1.312e-02     0.000e+00 
    1.368e-02     1.000e+00     1.368e-02     0.000e+00 
    1.426e-02     1.000e+00     1.426e-02     0.000e+00 
    1.488e-02     1.000e+00     1.488e-02     0.000e+00 
    1.553e-02     1.000e+00     1.553e-02     0.000e+00 
    1.622e-02     1.000e+00     1.622e-02     0.000e+00 
    1.694e-02     1.000e+00     1.694e-02     0.000e+00 
    1.769e-02     1.000e+00     1.769e-02     0.000e+00 
    1.849e-02     1.000e+00     1.849e-02     0.000e+00 
    1.927e-02     1.000e+00     1.927e-02     0.000e+00 
    2.008e-02     1.000e+00     2.008e-02     0.000e+00 
    2.094e-02     1.000e+00     2.094e-02     0.000e+00 
    2.177e-02     1.000e+00     2.177e-02     0.000e+00 
    2.264e-02     1.000e+00     2.264e-02     0.000e+00 
    2.357e-02     1.000e+00     2.357e-02     0.000e+00 
    2.445e-02     1.000e+00     2.445e-02     0.000e+00 
    2.537e-02     1.000e+00     2.537e-02     0.000e+00 
    2.635e-02     1.000e+00     2.635e-02     0.000e+00 
    2.738e-02     1.000e+00     2.738e-02     0.000e+00 
    2.842e-02     1.000e+00     2.842e-02     0.000e+00 
    2.949e-02     1.000e+00     2.949e-02     0.000e+00 
    3.046e-02     1.000e+00     3.046e-02     0.000e+00 
